annee_diplome,discipline,academie,taux_insertion,taux_emploi_stable,salaire_median,taux_emploi_cadre,part_femmes,region,grand_domaine,indice_attractivite,qualite_emploi,parite,cluster
2020,"Lettres, langues, arts",Lyon,83.0,81.0,1940.0,62.0,83.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",42.79809220985692,Standard,Majorité Féminine,1
2020,Ensemble sciences humaines et sociales,Lyon,84.0,54.0,1770.0,59.0,63.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,38.424627836392546,Standard,Majorité Féminine,1
2020,Masters enseignement,Grenoble,99.0,97.0,1750.0,52.0,77.0,Auvergne-Rhône-Alpes,Enseignement,53.99913282266223,Standard,Majorité Féminine,1
2020,Gestion,Paris,95.0,81.0,2440.0,87.0,60.0,Île-de-France,"Droit, Éco & Gestion",71.81384593149299,Excellente,Majorité Féminine,2
2020,Gestion,Paris,99.0,92.0,2750.0,90.0,60.0,Île-de-France,"Droit, Éco & Gestion",86.08469431998844,Excellente,Majorité Féminine,2
2020,"Lettres, langues, arts",Paris,89.0,58.0,1830.0,49.0,80.0,Île-de-France,"Arts, Lettres & Langues",45.755166931637525,Standard,Majorité Féminine,2
2020,Autres sciences humaines et sociales,Paris,96.0,45.0,1930.0,38.0,76.0,Île-de-France,Sciences Humaines & Sociales,56.53129064893771,Standard,Majorité Féminine,2
2020,Sciences fondamentales,Paris,84.0,79.0,2810.0,89.0,44.0,Île-de-France,Sciences & Tech,71.79361179361179,Élevée,Mixte,2
2020,"Lettres, langues, arts",Paris,82.0,59.0,1830.0,59.0,83.0,Île-de-France,"Arts, Lettres & Langues",38.18759936406996,Standard,Majorité Féminine,2
2020,Psychologie,Paris,89.0,59.0,1900.0,96.0,88.0,Île-de-France,Sciences Humaines & Sociales,48.001156236450356,Standard,Majorité Féminine,2
2020,"Ensemble sciences, technologies et santé",Paris,90.0,62.0,2400.0,89.0,46.0,Île-de-France,Sciences & Tech,65.12501806619453,Standard,Mixte,2
2020,"Ensemble formations juridiques, économiques et de gestion",Normandie,95.0,78.0,2000.0,56.0,57.0,Normandie,"Droit, Éco & Gestion",57.696198872669456,Standard,Mixte,1
2020,Gestion,Normandie,95.0,92.0,2140.0,67.0,52.0,Normandie,"Droit, Éco & Gestion",62.188177482295124,Élevée,Mixte,1
2020,Économie,Normandie,89.0,72.0,2110.0,40.0,65.0,Normandie,Autres disciplines,54.73912415088886,Standard,Majorité Féminine,1
2020,"Ensemble sciences, technologies et santé",Normandie,98.0,98.0,2100.0,60.0,41.0,Normandie,Sciences & Tech,64.14799826564533,Standard,Mixte,1
2020,"Ensemble formations juridiques, économiques et de gestion",Versailles,87.0,66.0,2130.0,64.0,71.0,Île-de-France,"Droit, Éco & Gestion",53.21867321867322,Standard,Majorité Féminine,2
2020,Informatique,Amiens,98.0,96.0,2470.0,89.0,8.0,Hauts-de-France,Sciences & Tech,76.01965601965601,Excellente,Majorité Masculine,1
2020,"Autres sciences, technologies et santé",Aix-Marseille,92.0,85.0,1850.0,38.0,73.0,Provence-Alpes-Côte d'Azur,Sciences & Tech,49.64012140482728,Standard,Majorité Féminine,0
2020,Gestion,Poitiers,93.0,82.0,2000.0,53.0,59.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",55.534036710507294,Standard,Mixte,1
2020,Ensemble sciences humaines et sociales,Poitiers,92.0,61.0,1820.0,65.0,72.0,Nouvelle-Aquitaine,Sciences Humaines & Sociales,48.6775545599075,Standard,Majorité Féminine,1
2020,"Ensemble sciences, technologies et santé",Poitiers,91.0,75.0,1950.0,62.0,39.0,Nouvelle-Aquitaine,Sciences & Tech,51.767596473478825,Standard,Majorité Masculine,1
2020,Sciences de la vie et de la terre,Poitiers,94.0,69.0,1950.0,74.0,49.0,Nouvelle-Aquitaine,Sciences & Tech,55.010839716722074,Élevée,Mixte,1
2020,Sciences de la vie et de la terre,Poitiers,96.0,74.0,2110.0,78.0,49.0,Nouvelle-Aquitaine,Sciences & Tech,62.30669171845642,Élevée,Mixte,1
2020,"Autres sciences, technologies et santé",Poitiers,92.0,86.0,2000.0,42.0,27.0,Nouvelle-Aquitaine,Sciences & Tech,54.452955629426214,Standard,Majorité Masculine,1
2020,"Ensemble formations juridiques, économiques et de gestion",Limoges,97.0,82.0,2100.0,49.0,61.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",63.06691718456424,Standard,Majorité Féminine,1
2020,Droit,Versailles,92.0,69.0,2230.0,80.0,72.0,Île-de-France,"Droit, Éco & Gestion",61.83263477381124,Élevée,Majorité Féminine,2
2020,Autres sciences humaines et sociales,Versailles,90.0,60.0,2080.0,69.0,60.0,Île-de-France,Sciences Humaines & Sociales,54.85763838705016,Standard,Majorité Féminine,2
2020,Sciences de l'ingénieur,Versailles,97.0,93.0,2600.0,96.0,16.0,Île-de-France,Sciences & Tech,79.10969793322735,Excellente,Majorité Masculine,2
2020,Informatique,Versailles,97.0,92.0,2600.0,96.0,13.0,Île-de-France,Sciences & Tech,79.10969793322735,Excellente,Majorité Masculine,2
2020,"Ensemble formations juridiques, économiques et de gestion",Créteil,86.0,75.0,2400.0,82.0,53.0,Île-de-France,"Droit, Éco & Gestion",60.800693741870205,Élevée,Mixte,2
2020,Masters enseignement,Créteil,99.0,97.0,1880.0,94.0,81.0,Île-de-France,Enseignement,58.17025581731464,Excellente,Majorité Féminine,2
2020,Gestion,Créteil,95.0,82.0,2480.0,79.0,59.0,Île-de-France,"Droit, Éco & Gestion",73.09726839138604,Élevée,Mixte,2
2020,"Autres formations juridiques, économiques et de gestion",Créteil,90.0,77.0,2250.0,68.0,72.0,Île-de-France,"Droit, Éco & Gestion",60.3121838415956,Élevée,Majorité Féminine,2
2020,Masters enseignement,Versailles,100.0,96.0,1960.0,96.0,85.0,Île-de-France,Enseignement,61.81818181818181,Excellente,Majorité Féminine,2
2020,"Ensemble sciences, technologies et santé",Versailles,90.0,86.0,2280.0,90.0,37.0,Île-de-France,Sciences & Tech,61.274750686515404,Excellente,Majorité Masculine,2
2020,Masters enseignement,La Réunion,95.0,80.0,2800.0,83.0,78.0,La Réunion,Enseignement,83.36464807053042,Excellente,Majorité Féminine,3
2012,"Ensemble sciences, technologies et santé",Clermont-Ferrand,94.0,60.0,1840.0,63.0,37.0,Auvergne-Rhône-Alpes,Sciences & Tech,51.48142795201619,Standard,Majorité Masculine,1
2012,Masters enseignement,Strasbourg,97.0,83.0,1720.0,75.0,86.0,Grand Est,Enseignement,50.87440381558028,Élevée,Majorité Féminine,1
2012,Économie,Lyon,87.0,75.0,1920.0,49.0,47.0,Auvergne-Rhône-Alpes,Autres disciplines,46.48070530423472,Standard,Mixte,1
2012,Économie,Lyon,78.0,62.0,1800.0,50.0,47.0,Auvergne-Rhône-Alpes,Autres disciplines,32.900708194825846,Standard,Mixte,1
2012,"Lettres, langues, arts",Lyon,81.0,56.0,1550.0,49.0,73.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",28.122561063737532,Standard,Majorité Féminine,1
2012,"Ensemble sciences, technologies et santé",Lyon,85.0,94.0,1940.0,75.0,29.0,Auvergne-Rhône-Alpes,Sciences & Tech,44.96025437201908,Élevée,Majorité Masculine,1
2012,Gestion,Lyon,92.0,86.0,2190.0,80.0,48.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",60.5492123139182,Excellente,Mixte,1
2012,Gestion,Lyon,88.0,68.0,1970.0,60.0,48.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",49.166064460182106,Standard,Mixte,1
2012,Ensemble sciences humaines et sociales,Lyon,83.0,64.0,1760.0,66.0,65.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,37.0226911403382,Standard,Majorité Féminine,1
2012,"Ensemble formations juridiques, économiques et de gestion",Nantes,92.0,59.0,1610.0,22.0,62.0,Pays de la Loire,"Droit, Éco & Gestion",41.939586645469,Standard,Majorité Féminine,0
2012,Informatique,Grenoble,100.0,98.0,2150.0,95.0,7.0,Auvergne-Rhône-Alpes,Sciences & Tech,67.9144385026738,Excellente,Majorité Masculine,1
2012,"Lettres, langues, arts",Paris,82.0,53.0,1510.0,37.0,77.0,Île-de-France,"Arts, Lettres & Langues",27.920219684925566,Standard,Majorité Féminine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Paris,86.0,73.0,2280.0,84.0,58.0,Île-de-France,"Droit, Éco & Gestion",56.950426362191074,Élevée,Mixte,2
2012,Ensemble sciences humaines et sociales,Paris,89.0,58.0,1700.0,45.0,78.0,Île-de-France,Sciences Humaines & Sociales,41.58404393698512,Standard,Majorité Féminine,2
2012,Masters enseignement,Paris,99.0,95.0,1700.0,98.0,93.0,Île-de-France,Enseignement,52.394854747795925,Excellente,Majorité Féminine,2
2012,"Lettres, langues, arts",Paris,85.0,70.0,1780.0,67.0,82.0,Île-de-France,"Arts, Lettres & Langues",39.82656453244688,Élevée,Majorité Féminine,2
2012,Psychologie,Paris,88.0,59.0,1700.0,89.0,93.0,Île-de-France,Sciences Humaines & Sociales,40.50296285590404,Standard,Majorité Féminine,2
2012,Autres sciences humaines et sociales,Paris,91.0,53.0,1750.0,62.0,83.0,Île-de-France,Sciences Humaines & Sociales,45.35048417401358,Standard,Majorité Féminine,2
2012,Sciences de l'ingénieur,Paris,92.0,92.0,2100.0,100.0,17.0,Île-de-France,Sciences & Tech,57.661511779158836,Excellente,Majorité Masculine,2
2012,Informatique,Paris,91.0,95.0,2400.0,98.0,10.0,Île-de-France,Sciences & Tech,66.20609914727562,Excellente,Majorité Masculine,2
2012,Ensemble sciences humaines et sociales,Paris,82.0,71.0,1700.0,67.0,82.0,Île-de-France,Sciences Humaines & Sociales,34.016476369417546,Élevée,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Paris,86.0,62.0,2030.0,85.0,46.0,Île-de-France,Sciences & Tech,48.929035987859514,Standard,Mixte,2
2012,Sciences de la vie et de la terre,Paris,85.0,44.0,1950.0,84.0,57.0,Île-de-France,Sciences & Tech,45.28110998699234,Standard,Mixte,2
2012,Sciences de la vie et de la terre,Normandie,88.0,40.0,1650.0,56.0,48.0,Normandie,Sciences & Tech,38.89868478103772,Standard,Mixte,1
2012,"Ensemble formations juridiques, économiques et de gestion",Normandie,82.0,58.0,1730.0,27.0,71.0,Normandie,"Droit, Éco & Gestion",34.97904321433734,Standard,Majorité Féminine,1
2012,Gestion,Créteil,92.0,82.0,2100.0,59.0,71.0,Île-de-France,"Droit, Éco & Gestion",57.661511779158836,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Créteil,77.0,60.0,1850.0,75.0,57.0,Île-de-France,Sciences Humaines & Sociales,33.42390518861107,Standard,Mixte,2
2012,Droit,Versailles,91.0,47.0,2010.0,72.0,78.0,Île-de-France,"Droit, Éco & Gestion",53.6927301633184,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Nice,88.0,86.0,1900.0,49.0,43.0,Provence-Alpes-Côte d'Azur,Sciences Humaines & Sociales,46.920075155369275,Standard,Mixte,1
2012,Ensemble sciences humaines et sociales,Nice,97.0,73.0,1800.0,40.0,43.0,Provence-Alpes-Côte d'Azur,Sciences Humaines & Sociales,53.441248735366386,Standard,Mixte,1
2012,Masters enseignement,Poitiers,98.0,79.0,1700.0,75.0,76.0,Nouvelle-Aquitaine,Enseignement,51.313773666714845,Élevée,Majorité Féminine,1
2012,Gestion,Poitiers,93.0,89.0,1850.0,45.0,54.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",50.721202485908364,Standard,Mixte,1
2012,Ensemble sciences humaines et sociales,Poitiers,71.0,42.0,1560.0,55.0,75.0,Nouvelle-Aquitaine,Sciences Humaines & Sociales,17.632605867899986,Standard,Majorité Féminine,1
2012,"Ensemble sciences, technologies et santé",Poitiers,89.0,78.0,2000.0,73.0,44.0,Nouvelle-Aquitaine,Sciences & Tech,51.20971238618297,Élevée,Mixte,1
2012,"Ensemble sciences, technologies et santé",Poitiers,83.0,66.0,1950.0,68.0,44.0,Nouvelle-Aquitaine,Sciences & Tech,43.11894782483018,Élevée,Mixte,1
2012,Sciences de la vie et de la terre,Poitiers,82.0,74.0,2000.0,72.0,60.0,Nouvelle-Aquitaine,Sciences & Tech,43.6421448186154,Élevée,Majorité Féminine,1
2012,Masters enseignement,Limoges,100.0,89.0,1700.0,77.0,80.0,Nouvelle-Aquitaine,Enseignement,53.475935828877006,Élevée,Majorité Féminine,1
2012,Masters enseignement,Limoges,98.0,80.0,1660.0,72.0,80.0,Nouvelle-Aquitaine,Enseignement,50.0303512068218,Élevée,Majorité Féminine,1
2012,"Ensemble formations juridiques, économiques et de gestion",Limoges,92.0,80.0,1730.0,38.0,58.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",45.789854025148145,Standard,Mixte,1
2012,"Ensemble formations juridiques, économiques et de gestion",Limoges,88.0,60.0,1650.0,37.0,58.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",38.89868478103772,Standard,Mixte,1
2012,Droit,Versailles,88.0,73.0,2000.0,75.0,76.0,Île-de-France,"Droit, Éco & Gestion",50.12863130510189,Élevée,Majorité Féminine,2
2012,Gestion,Versailles,88.0,59.0,2030.0,78.0,58.0,Île-de-France,"Droit, Éco & Gestion",51.091198150021675,Standard,Mixte,2
2012,"Ensemble formations juridiques, économiques et de gestion",Versailles,86.0,57.0,2110.0,57.0,62.0,Île-de-France,"Droit, Éco & Gestion",51.495880907645606,Standard,Majorité Féminine,2
2012,Gestion,Versailles,88.0,53.0,2200.0,66.0,54.0,Île-de-France,"Droit, Éco & Gestion",56.545743604567136,Standard,Mixte,2
2012,Gestion,Versailles,75.0,56.0,2060.0,64.0,54.0,Île-de-France,"Droit, Éco & Gestion",37.99971094088741,Standard,Mixte,2
2012,Sciences de l'ingénieur,Versailles,88.0,81.0,2030.0,80.0,12.0,Île-de-France,Sciences & Tech,51.091198150021675,Excellente,Majorité Masculine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Versailles,88.0,62.0,2000.0,69.0,55.0,Île-de-France,"Droit, Éco & Gestion",50.12863130510189,Standard,Mixte,2
2012,Droit,Versailles,90.0,78.0,2180.0,73.0,72.0,Île-de-France,"Droit, Éco & Gestion",58.06619453678277,Élevée,Majorité Féminine,2
2012,"Autres formations juridiques, économiques et de gestion",Versailles,85.0,62.0,2000.0,64.0,50.0,Île-de-France,"Droit, Éco & Gestion",46.88538806185865,Standard,Mixte,2
2012,Psychologie,Versailles,95.0,65.0,1750.0,69.0,87.0,Île-de-France,Sciences Humaines & Sociales,49.67480849833791,Élevée,Majorité Féminine,2
2012,Information communication,Versailles,91.0,54.0,1500.0,21.0,90.0,Île-de-France,"Arts, Lettres & Langues",37.329093799682035,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Créteil,90.0,67.0,1810.0,66.0,78.0,Île-de-France,Sciences Humaines & Sociales,46.194536782772076,Élevée,Majorité Féminine,2
2012,Information communication,Créteil,86.0,44.0,1680.0,41.0,74.0,Île-de-France,"Arts, Lettres & Langues",37.699089463795346,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Créteil,86.0,58.0,1800.0,67.0,74.0,Île-de-France,Sciences Humaines & Sociales,41.54935684347449,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Créteil,91.0,55.0,1890.0,65.0,65.0,Île-de-France,Sciences Humaines & Sociales,49.842462783639256,Standard,Majorité Féminine,2
2012,Autres sciences humaines et sociales,Créteil,89.0,67.0,2000.0,82.0,70.0,Île-de-France,Sciences Humaines & Sociales,51.20971238618297,Élevée,Majorité Féminine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Versailles,91.0,71.0,2130.0,74.0,65.0,Île-de-France,"Droit, Éco & Gestion",57.54299754299754,Élevée,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Versailles,88.0,70.0,1820.0,50.0,50.0,Île-de-France,Sciences Humaines & Sociales,44.353230235583176,Standard,Mixte,2
2012,Histoire-géographie,Versailles,80.0,60.0,1900.0,55.0,42.0,Île-de-France,Sciences Humaines & Sociales,38.27142650672062,Standard,Mixte,2
2012,"Ensemble formations juridiques, économiques et de gestion",La Réunion,85.0,66.0,1910.0,13.0,74.0,La Réunion,"Droit, Éco & Gestion",43.997687527099295,Standard,Majorité Féminine,3
2013,"Ensemble formations juridiques, économiques et de gestion",Aix-Marseille,89.0,75.0,2000.0,53.0,58.0,Provence-Alpes-Côte d'Azur,"Droit, Éco & Gestion",51.20971238618297,Standard,Mixte,0
2013,Gestion,Aix-Marseille,93.0,80.0,2100.0,61.0,51.0,Provence-Alpes-Côte d'Azur,"Droit, Éco & Gestion",58.74259286023992,Standard,Mixte,0
2013,"Ensemble sciences, technologies et santé",Aix-Marseille,86.0,72.0,1820.0,60.0,51.0,Provence-Alpes-Côte d'Azur,Sciences & Tech,42.191068073421015,Standard,Mixte,0
2013,Sciences fondamentales,Aix-Marseille,90.0,82.0,1830.0,59.0,58.0,Provence-Alpes-Côte d'Azur,Sciences & Tech,46.836248012718606,Standard,Mixte,0
2013,Sciences de l'ingénieur,Aix-Marseille,79.0,80.0,2170.0,76.0,31.0,Provence-Alpes-Côte d'Azur,Sciences & Tech,45.85344702991762,Élevée,Majorité Masculine,0
2013,Sciences de l'ingénieur,Poitiers,95.0,83.0,2000.0,63.0,21.0,Nouvelle-Aquitaine,Sciences & Tech,57.696198872669456,Standard,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Dijon,97.0,76.0,1790.0,60.0,63.0,Bourgogne-Franche-Comté,"Droit, Éco & Gestion",53.12039312039312,Standard,Majorité Féminine,0
2013,Gestion,Dijon,97.0,80.0,1850.0,67.0,64.0,Bourgogne-Franche-Comté,"Droit, Éco & Gestion",55.045526810232694,Élevée,Majorité Féminine,0
2013,Information communication,Dijon,77.0,38.0,1410.0,34.0,87.0,Bourgogne-Franche-Comté,"Arts, Lettres & Langues",19.306258129787544,Standard,Majorité Féminine,0
2013,Information communication,Dijon,91.0,48.0,1500.0,26.0,87.0,Bourgogne-Franche-Comté,"Arts, Lettres & Langues",37.329093799682035,Standard,Majorité Féminine,0
2013,Masters enseignement,Besançon,96.0,72.0,1650.0,74.0,81.0,Bourgogne-Franche-Comté,Enseignement,47.547333429686375,Élevée,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Besançon,93.0,83.0,1800.0,38.0,57.0,Bourgogne-Franche-Comté,"Droit, Éco & Gestion",49.11692441104206,Standard,Mixte,1
2013,Ensemble sciences humaines et sociales,Besançon,75.0,46.0,1550.0,50.0,63.0,Bourgogne-Franche-Comté,Sciences Humaines & Sociales,21.636074577251048,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Besançon,88.0,83.0,1960.0,66.0,23.0,Bourgogne-Franche-Comté,Sciences & Tech,48.845208845208845,Élevée,Majorité Masculine,1
2013,Droit,Rennes,91.0,53.0,1710.0,50.0,72.0,Bretagne,"Droit, Éco & Gestion",44.067061714120534,Standard,Majorité Féminine,0
2013,Sciences de la vie et de la terre,Rennes,86.0,45.0,1600.0,58.0,59.0,Bretagne,Sciences & Tech,35.132244544009254,Standard,Mixte,0
2013,"Ensemble formations juridiques, économiques et de gestion",Toulouse,89.0,66.0,1750.0,49.0,62.0,Occitanie,"Droit, Éco & Gestion",43.18832201185142,Standard,Majorité Féminine,1
2013,Droit,Toulouse,87.0,68.0,1620.0,46.0,70.0,Occitanie,"Droit, Éco & Gestion",36.85503685503686,Standard,Majorité Féminine,1
2013,Informatique,Toulouse,98.0,100.0,2120.0,93.0,19.0,Occitanie,Sciences & Tech,64.78970949559185,Excellente,Majorité Masculine,1
2013,"Lettres, langues, arts",Toulouse,84.0,70.0,1480.0,48.0,74.0,Occitanie,"Arts, Lettres & Langues",29.119815002167943,Standard,Majorité Féminine,1
2013,Ensemble sciences humaines et sociales,Toulouse,93.0,80.0,1900.0,78.0,42.0,Occitanie,Sciences Humaines & Sociales,52.325480560774686,Élevée,Mixte,1
2013,Information communication,Toulouse,93.0,80.0,1900.0,78.0,42.0,Occitanie,"Arts, Lettres & Langues",52.325480560774686,Élevée,Mixte,1
2013,"Ensemble sciences, technologies et santé",Toulouse,87.0,62.0,1830.0,72.0,36.0,Occitanie,Sciences & Tech,43.593004769475364,Standard,Majorité Masculine,1
2013,Sciences fondamentales,Toulouse,91.0,65.0,1840.0,89.0,38.0,Occitanie,Sciences & Tech,48.23818470877295,Élevée,Majorité Masculine,1
2013,Information communication,Bordeaux,91.0,56.0,1820.0,61.0,68.0,Nouvelle-Aquitaine,"Arts, Lettres & Langues",47.59647347882642,Standard,Majorité Féminine,0
2013,Masters enseignement,Bordeaux,94.0,66.0,1700.0,67.0,82.0,Nouvelle-Aquitaine,Enseignement,46.98944934239052,Élevée,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Bordeaux,93.0,77.0,1980.0,65.0,51.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",54.89232548056078,Élevée,Mixte,0
2013,Économie,Bordeaux,99.0,72.0,1970.0,74.0,36.0,Nouvelle-Aquitaine,Autres disciplines,61.05795635207401,Élevée,Majorité Masculine,0
2013,Psychologie,Bordeaux,91.0,60.0,1590.0,88.0,87.0,Nouvelle-Aquitaine,Sciences Humaines & Sociales,40.216794334441396,Standard,Majorité Féminine,0
2013,"Ensemble sciences, technologies et santé",Bordeaux,88.0,73.0,2000.0,73.0,37.0,Nouvelle-Aquitaine,Sciences & Tech,50.12863130510189,Élevée,Majorité Masculine,0
2013,Sciences de la vie et de la terre,Bordeaux,86.0,55.0,1850.0,63.0,59.0,Nouvelle-Aquitaine,Sciences & Tech,43.1536349183408,Standard,Mixte,0
2013,Informatique,Bordeaux,91.0,95.0,2000.0,94.0,12.0,Nouvelle-Aquitaine,Sciences & Tech,53.37187454834513,Excellente,Majorité Masculine,0
2013,"Lettres, langues, arts",Montpellier,83.0,40.0,1400.0,29.0,77.0,Occitanie,"Arts, Lettres & Langues",25.471889001300767,Standard,Majorité Féminine,0
2013,Autres sciences humaines et sociales,Montpellier,75.0,29.0,1520.0,34.0,63.0,Occitanie,Sciences Humaines & Sociales,20.673507732331263,Standard,Majorité Féminine,0
2013,Gestion,Montpellier,90.0,85.0,1900.0,64.0,58.0,Occitanie,"Droit, Éco & Gestion",49.08223731753144,Standard,Mixte,0
2013,"Ensemble sciences, technologies et santé",Montpellier,86.0,66.0,1750.0,75.0,50.0,Occitanie,Sciences & Tech,39.94507876860818,Élevée,Mixte,0
2013,"Autres sciences, technologies et santé",Montpellier,90.0,71.0,1500.0,57.0,43.0,Occitanie,Sciences & Tech,36.248012718600954,Standard,Mixte,0
2013,Économie,Rennes,94.0,63.0,1800.0,69.0,53.0,Bretagne,Autres disciplines,50.198005492123144,Standard,Mixte,0
2013,Économie,Rennes,98.0,79.0,2000.0,75.0,53.0,Bretagne,Autres disciplines,60.9394421159127,Élevée,Mixte,0
2013,Sciences de la vie et de la terre,Rennes,71.0,36.0,1600.0,47.0,57.0,Bretagne,Sciences & Tech,18.916028327793033,Standard,Mixte,0
2013,Ensemble sciences humaines et sociales,Rennes,75.0,43.0,1600.0,60.0,74.0,Bretagne,Sciences Humaines & Sociales,23.24035265211736,Standard,Majorité Féminine,0
2013,Autres sciences humaines et sociales,Rennes,73.0,36.0,1470.0,41.0,67.0,Bretagne,Sciences Humaines & Sociales,16.90706749530279,Standard,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Orléans-Tours,85.0,55.0,1720.0,57.0,57.0,Centre-Val de Loire,"Droit, Éco & Gestion",37.90143084260731,Standard,Mixte,1
2013,Gestion,Orléans-Tours,85.0,73.0,1800.0,59.0,53.0,Centre-Val de Loire,"Droit, Éco & Gestion",40.46827576239341,Standard,Mixte,1
2013,"Ensemble formations juridiques, économiques et de gestion",Grenoble,93.0,80.0,2020.0,71.0,52.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",56.175747940453824,Élevée,Mixte,1
2013,Économie,Grenoble,89.0,64.0,1700.0,50.0,50.0,Auvergne-Rhône-Alpes,Autres disciplines,41.58404393698512,Standard,Mixte,1
2013,Gestion,Grenoble,95.0,86.0,2100.0,77.0,51.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",60.90475502240208,Élevée,Mixte,1
2013,Information communication,Grenoble,87.0,60.0,1750.0,69.0,74.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",41.02615984968926,Standard,Majorité Féminine,1
2013,Autres sciences humaines et sociales,Grenoble,80.0,55.0,1570.0,35.0,73.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,27.683191212602974,Standard,Majorité Féminine,1
2013,Masters enseignement,Nantes,98.0,93.0,1760.0,94.0,80.0,Pays de la Loire,Enseignement,53.23890735655442,Excellente,Majorité Féminine,0
2013,"Autres formations juridiques, économiques et de gestion",Nantes,94.0,41.0,1700.0,46.0,63.0,Pays de la Loire,"Droit, Éco & Gestion",46.98944934239052,Standard,Majorité Féminine,0
2013,Masters enseignement,Orléans-Tours,100.0,91.0,1710.0,82.0,84.0,Centre-Val de Loire,Enseignement,53.79679144385027,Excellente,Majorité Féminine,1
2013,Gestion,Orléans-Tours,91.0,80.0,1870.0,70.0,41.0,Centre-Val de Loire,"Droit, Éco & Gestion",49.20075155369273,Élevée,Mixte,1
2013,"Ensemble formations juridiques, économiques et de gestion",Nantes,90.0,62.0,1650.0,24.0,65.0,Pays de la Loire,"Droit, Éco & Gestion",41.060846943199884,Standard,Majorité Féminine,0
2013,Gestion,Nantes,89.0,59.0,1630.0,22.0,69.0,Pays de la Loire,"Droit, Éco & Gestion",39.33805463217228,Standard,Majorité Féminine,0
2013,Gestion,Nantes,90.0,73.0,1700.0,30.0,69.0,Pays de la Loire,"Droit, Éco & Gestion",42.6651250180662,Standard,Majorité Féminine,0
2013,Ensemble sciences humaines et sociales,Nantes,90.0,48.0,1540.0,57.0,80.0,Pays de la Loire,Sciences Humaines & Sociales,37.53143517849401,Standard,Majorité Féminine,0
2013,"Autres sciences, technologies et santé",Nantes,90.0,70.0,1800.0,74.0,67.0,Pays de la Loire,Sciences & Tech,45.87368116779882,Élevée,Majorité Féminine,0
2013,Gestion,Reims,75.0,71.0,1680.0,28.0,55.0,Grand Est,"Droit, Éco & Gestion",25.80719757190345,Standard,Mixte,1
2013,Gestion,Reims,89.0,80.0,1620.0,36.0,55.0,Grand Est,"Droit, Éco & Gestion",39.01719901719902,Standard,Mixte,1
2013,Masters enseignement,Nancy-Metz,95.0,78.0,1670.0,75.0,81.0,Grand Est,Enseignement,47.10796357855182,Élevée,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Nancy-Metz,90.0,68.0,1890.0,50.0,54.0,Grand Est,"Droit, Éco & Gestion",48.761381702558175,Standard,Mixte,1
2013,"Lettres, langues, arts",Nancy-Metz,90.0,69.0,1770.0,54.0,81.0,Grand Est,"Arts, Lettres & Langues",44.91111432287903,Standard,Majorité Féminine,1
2013,Gestion,Rennes,91.0,85.0,1810.0,36.0,60.0,Bretagne,"Droit, Éco & Gestion",47.27561786385316,Standard,Majorité Féminine,0
2013,"Ensemble sciences, technologies et santé",Rennes,83.0,89.0,2080.0,83.0,14.0,Bretagne,Sciences & Tech,47.29007081948258,Excellente,Majorité Masculine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Lille,97.0,84.0,1820.0,38.0,59.0,Hauts-de-France,"Droit, Éco & Gestion",54.0829599653129,Standard,Mixte,1
2013,Économie,Lille,88.0,62.0,1740.0,49.0,54.0,Hauts-de-France,Autres disciplines,41.786385315797084,Standard,Mixte,1
